response_id,last_use,usage_experience,skill_level,lenof | _Lenof,lengthof | _Lengthof,countof | _Countof,nelemsof | _Nelemsof,nelementsof | _Nelementsof,extentof | _Extentof,"`_Keyword` and &lt;stdkeyword.h&gt;",Just `_Keyword`,Lowercase `keyword`,_Lengthof keyword; no macro in header,_Lengthof keyword; lengthof macro,lengthof keyword; no macro in header,_Extentof keyword; no macro in header,_Extentof keyword; extentof macro,extentof keyword; no macro in header,_Lenof keyword; no macro in header,_Lenof keyword; lenof macro,lenof keyword; no macro in header,_Countof keyword; no macro in header,_Countof keyword; countof macro,countof keyword; no macro in header,_Nelemsof keyword; no macro in header,_Nelemsof keyword; nelemsof macro,nelemsof keyword; no macro in header,nelementsof keyword; no macro in header,comment
909,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,-1,5,3,-1,-1,1,5,-3,-1,-3,-5,-1,-3,-5,1,-3,-5,5,-1,-5,3,-1,-5,-5,"The most important is the usage pattern, ""no underscore and lowercase"" : strongly against as this is often the pattern used for variables, so this form will inevitably break some codes. I am also against macro usage : in case of an error in the usage of the operator, macro are always a pain to debug. So, an underscore with first capital letter is a good solution, this imply a standard function. Regarding the name, ""countof"" is preferred due to ""len"" often use for strings, this can lead to confusion null-terminated charaters"
910,Recently (0 to 2 years ago),10 to 20 years,Software Mentor; Professor / Teacher; Trainer,1,-1,-1,3,-3,-5,3,-5,5,-5,-3,-1,-5,-5,-5,-3,1,-5,-5,-3,-1,-3,3,5,-3,"I feel like _Nitems / nitems in a separate header would have been ideal pick. It wouldn't strictly clobber the BSD version, since the header would be optional, but would maintain a naming schema that's established, short, and transparent."
911,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,1,1,5,-3,-1,-5,3,1,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,
912,2 to 5 years ago,10 to 20 years,Academic / Research Software Development,-1,3,5,-5,-3,1,1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
913,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,3,3,5,-1,1,-3,5,-3,-1,-1,3,1,-5,-3,-3,-1,3,1,1,5,3,-5,-3,-3,1,
914,2 to 5 years ago,Recently (0 to 2 years),Hobbyist / Personal Projects,3,5,3,-1,-3,-5,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
915,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-1,-1,5,-3,-3,-1,3,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
916,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-1,3,5,-5,-5,-5,3,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
917,Recently (0 to 2 years ago),2 to 5 years,Just Reading / Just Learning,3,1,3,-3,-3,-3,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
918,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,1,5,-5,-1,-3,0,-1,-3,5,-5,-5,5,-5,-5,0,-3,-1,1,-5,-5,-5,-5,-5,-1,-1,
919,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-3,-1,1,3,5,0,1,-5,5,-5,-3,-1,-5,0,0,-5,-3,-3,-1,1,1,-5,3,3,5,
920,2 to 5 years ago,Recently (0 to 2 years),Professional / Industrial Software Development,3,1,5,-1,-3,1,1,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
921,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,3,5,-3,-3,-3,3,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
922,Recently (0 to 2 years ago),2 to 5 years,Academic / Research Software Development,1,3,3,-3,-1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
923,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-3,3,-1,1,-1,1,3,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
924,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,-3,5,5,-5,-5,-1,-5,-1,5,-5,1,5,-5,-1,-1,-5,-5,-5,-5,-1,3,-5,-5,-5,-5,who came up with nelementsof worst suggestion in the whole survey
925,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,5,3,-1,-1,1,3,1,5,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,
926,Recently (0 to 2 years ago),10 to 20 years,Software Mentor; Professor / Teacher; Trainer,1,5,3,-1,-1,-1,3,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
927,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-3,-1,5,-3,-1,-5,0,0,5,-3,-3,-1,-5,-5,-3,-5,-5,-3,3,3,5,-5,-5,-3,-1,
928,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,3,3,1,1,-1,-1,3,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
929,Recently (0 to 2 years ago),5 to 10 years,Software Mentor; Professor / Teacher; Trainer,-1,5,1,-5,-3,3,-5,1,3,5,3,5,3,-1,3,-3,-3,-3,3,1,3,-5,-5,-5,-3,
930,Recently (0 to 2 years ago),Recently (0 to 2 years),Professional / Industrial Software Development,5,3,-1,1,1,-5,-1,1,5,1,1,3,-5,-5,-3,3,1,5,-3,-5,-3,-3,-5,1,1,
931,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,1,3,5,-1,-3,-3,5,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"looking forward to it, no matter the specific name or introduction pattern"
932,5 to 10 years ago,2 to 5 years,Hobbyist / Personal Projects,3,-1,-1,3,-3,-3,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
933,Recently (0 to 2 years ago),2 to 5 years,Academic / Research Software Development,1,3,5,-5,-3,-1,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
934,Recently (0 to 2 years ago),5 to 10 years,Software Mentor; Professor / Teacher; Trainer,1,3,3,-1,-3,-3,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
935,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-3,3,5,-1,-3,-3,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
936,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,5,3,1,-3,-1,-3,-5,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
937,Recently (0 to 2 years ago),Recently (0 to 2 years),Hobbyist / Personal Projects,1,1,3,-3,-3,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
938,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,3,5,1,-1,-3,-5,-5,-3,5,1,3,5,0,-5,-5,-3,-1,3,-3,-1,1,-5,-5,-5,-5,"Consistency is key: so many additions to C have lacked consistency, often packed with surprising behaviour. lengthof/lenof seem to fairly clearly be the most consistent with the existing sizeof operator."
939,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,-1,1,3,-5,5,-5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
940,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-5,1,5,-5,-5,-1,1,-5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,
941,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,-1,-1,1,1,3,5,1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
942,Recently (0 to 2 years ago),5 to 10 years,Software Mentor; Professor / Teacher; Trainer,-1,-1,3,1,-3,-1,3,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nitems() sounds good to me; couldn’t the committee work with the BSDs?
943,5 to 10 years ago,2 to 5 years,Hobbyist / Personal Projects,1,1,1,-1,-1,-3,1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
944,Recently (0 to 2 years ago),10 to 20 years,Software Mentor; Professor / Teacher; Trainer,-5,1,5,-3,-3,1,1,1,5,-1,-3,-5,-1,-3,-5,-1,-3,-5,3,1,-1,-3,-5,-5,-5,
945,Recently (0 to 2 years ago),10 to 20 years,Hobbyist / Personal Projects,1,3,5,-3,-3,-5,1,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
946,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,3,1,5,-1,-3,-5,1,-1,5,-1,1,1,-3,-1,-1,1,1,3,1,3,5,-1,-1,1,-1,
947,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-5,5,-1,-5,-3,-5,-5,-3,5,-5,-5,5,-5,-5,-5,-5,-5,-5,-5,-5,-1,-5,-5,-5,-3,
948,Recently (0 to 2 years ago),2 to 5 years,Software Mentor; Professor / Teacher; Trainer,-3,-3,1,-5,-5,3,3,-5,5,-5,-3,-3,-1,5,3,-5,-1,-3,-5,1,-1,-5,-5,-5,-5,I feel like nof or noof should've been an option
949,Recently (0 to 2 years ago),5 to 10 years,Academic / Research Software Development,-3,5,5,-3,-3,-3,-3,-3,5,-5,-5,5,-5,-5,-5,-5,-5,1,-5,-5,-5,-5,-5,-5,-5,"Keep up the great job, thank you!"
950,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-3,3,5,-5,-3,-3,3,-1,5,-3,1,3,-5,-3,-3,-5,-5,-5,-3,3,5,-5,-5,-5,-3,
951,Recently (0 to 2 years ago),5 to 10 years,Academic / Research Software Development,1,5,-1,-3,-5,3,1,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
952,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-3,3,5,-3,-1,-1,3,-5,0,-3,3,-1,-5,-5,-3,-5,1,-3,-1,5,1,-5,-1,-3,-5,"“elemsof” is much better than “nelemsof”, and avoids the dangling “n”."
953,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,5,3,-1,-3,-3,0,3,-3,3,1,3,3,0,0,1,3,5,5,-1,1,1,-3,-3,-3,-3,Maybe 'enumerate'?
954,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-1,1,3,-3,-3,-5,-3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
955,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,5,-1,-1,-1,-3,-1,3,-3,5,-1,3,-1,-3,-3,-3,1,3,5,-3,-3,-3,-3,-3,-3,-3,Good Work!
956,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,5,3,-1,-5,-5,-1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
957,Recently (0 to 2 years ago),Recently (0 to 2 years),Hobbyist / Personal Projects,-1,1,3,-1,-1,1,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
958,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-1,-1,5,-5,-5,-5,1,-3,5,0,0,0,0,0,0,0,0,0,-3,1,5,0,0,0,0,
959,5 to 10 years ago,Recently (0 to 2 years),Hobbyist / Personal Projects,-3,3,-1,-5,-5,-5,3,-5,1,1,3,3,-5,-5,-5,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,
960,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,1,1,5,-1,-5,-3,-1,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
961,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-5,-5,1,-3,-3,5,1,-5,5,-5,-5,-5,-5,5,5,-5,-5,-5,-5,1,1,-5,-5,-5,-5,
962,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,-1,3,-1,-3,-3,5,5,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
963,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,-5,-3,-3,3,5,3,-3,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
964,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,-3,-3,5,-1,-1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
965,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,5,5,3,-5,-5,1,5,3,-5,3,5,-5,1,3,-5,3,5,-5,1,3,-5,-5,-5,-5,-5,
966,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,-3,-3,5,1,-1,1,0,0,1,-1,-1,-1,1,1,1,-3,-3,-3,1,1,3,1,1,1,1,"Would prefer a shorter name, but with “lenof”, I associate “len” with string lengths (size - 1), so I’m not keen."
967,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,-5,-5,1,1,-5,-5,1,-5,3,-5,-5,1,-5,-5,-5,-5,-5,-5,-5,0,3,-5,-5,3,3,"I don't know why ""of"" needs to be in the keyword"". `nelem(array)` or `count(array)` is what I'd like to use."
968,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,3,5,1,1,-1,5,3,-1,3,5,-1,-1,-1,-1,1,3,-1,3,5,-1,1,1,-1,1,
969,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-3,-1,5,1,-1,-1,3,1,-1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,
970,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,5,1,3,-1,-3,-5,3,-5,3,-3,1,-1,-5,-3,-3,-3,5,3,-5,-3,-3,-5,-5,-5,-5,
971,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-3,1,3,-3,-1,5,1,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
972,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,1,1,5,-3,-5,-3,1,1,5,-1,-3,1,-1,-3,-1,-3,-3,1,3,1,5,-1,-3,-1,-3,
973,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,5,3,-5,-3,1,3,-1,-1,1,5,3,-1,1,1,-1,1,1,-1,1,1,-3,-5,-5,-3,
974,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-3,1,5,-3,-3,1,3,-1,1,0,0,0,0,0,0,-5,-5,0,1,5,1,0,0,0,0,
975,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,1,1,5,-5,-5,3,3,-3,1,-3,1,-1,-3,3,-1,-3,3,-1,1,5,-1,-5,-5,-5,-5,"From a completely neutral point of view, I find countof the most intuitive followed by extendof. However, since the term len is already used similarily, e.g., in strlen, it is also a candidate. For compatibility reasons, I prefer the usage with _Keyword + macro for a transition similar to static_assert."
976,Recently (0 to 2 years ago),10 to 20 years,Software Mentor; Professor / Teacher; Trainer,1,1,5,-1,-1,-1,3,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"If an _Underscore keyword with a macro in the header is selected, I would imagine that it could transition to a lowercase-no-underscore keyword after a transition period (compare bool, alignof, etc.)"
977,Recently (0 to 2 years ago),10 to 20 years,Hobbyist / Personal Projects,3,1,5,1,-1,-5,5,-3,3,1,1,1,-5,-5,-5,1,3,0,3,5,1,1,1,1,-1,"Sizes should be for byte sizes; for a number of elements, count feels to me like the best, with len(gth) being a very close second.  The extent one is creative, but way too obscure."
978,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,1,-1,-1,1,-3,-1,-3,3,-1,1,3,-3,-1,1,-3,-1,1,-1,1,3,-3,-3,3,3,
979,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,5,1,3,1,-1,-3,-1,-3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
980,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,5,3,3,-1,1,-3,1,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
981,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,-1,5,-3,3,-5,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
982,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,3,5,-1,-1,-1,3,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
983,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,1,5,-5,-5,-5,-5,-5,5,-5,-5,1,-5,-5,-5,-5,-5,1,-3,-3,5,-5,-5,-5,-5,
984,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-3,0,-1,-3,-3,3,1,-1,5,-1,0,0,1,3,5,-3,-3,-3,-1,-1,-1,-3,-3,-3,-3,
985,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-3,-3,1,-1,-1,5,5,-5,-1,-5,-3,-3,-1,5,1,-5,-3,-3,-3,1,-3,-5,-3,-3,-3,
986,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,1,1,3,-1,-3,-1,1,-5,3,-3,1,3,-3,-3,-3,-1,-1,-1,-3,1,3,-3,-3,-3,-3,
987,Recently (0 to 2 years ago),2 to 5 years,Software Mentor; Professor / Teacher; Trainer,5,3,-1,-3,-3,-3,5,-3,3,1,3,3,-3,-3,-3,-1,5,3,-1,1,1,-3,-3,-3,-3,
988,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,-5,-3,5,3,1,-1,3,1,-1,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,
989,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"it's about size vs length, available space vs used space, lenght as in strlen is used space"
990,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,3,5,-1,-1,-3,-1,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
991,Recently (0 to 2 years ago),5 to 10 years,Academic / Research Software Development,-5,-5,5,-5,-5,-5,-5,-5,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-5,-5,-5,-5,
992,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,3,1,3,1,-1,-1,3,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
993,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,-5,-5,5,1,1,-3,3,-1,5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,
994,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,1,3,5,-1,1,-5,-1,-5,5,-5,1,3,-5,-5,-5,-5,-1,1,-5,3,5,-5,-1,1,3,
995,Recently (0 to 2 years ago),Recently (0 to 2 years),Hobbyist / Personal Projects,5,3,1,-5,-5,-1,1,3,5,1,1,3,-3,-3,-1,3,1,5,1,1,3,-5,-5,-5,-5,
996,2 to 5 years ago,Recently (0 to 2 years),Professional / Industrial Software Development,1,5,3,-3,-1,1,3,-5,5,-5,3,5,-5,1,3,-5,1,1,-5,3,3,-5,-3,-3,-1,
997,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,-3,1,3,-1,-1,-1,1,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
998,5 to 10 years ago,10 to 20 years,Professional / Industrial Software Development,-3,1,3,-5,1,1,-1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Would have preferred array_len. Seems pretty clear what it would be for.
999,20 to 30 years ago,10 to 20 years,Professional / Industrial Software Development,-3,-3,5,-5,-5,-3,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Extent and length are misleading when we often count bytes, nelemof sounds ridiculous said out loud and remembering to make it plural is hard. Just... countof is the only ok one."
1000,Recently (0 to 2 years ago),2 to 5 years,Academic / Research Software Development,1,5,1,-1,-1,-3,3,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1001,Recently (0 to 2 years ago),Recently (0 to 2 years),Academic / Research Software Development,-1,3,3,3,-3,3,-1,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thanks for the survey
1002,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,3,-3,5,-5,-5,-3,5,3,1,-1,-1,-1,1,1,1,3,3,1,3,5,3,-5,-5,-5,-5,"I am mildly against namespace clobbering, but understand it will happen anyway if a feature is successful in the future, so why delay inevitable?"
1003,Recently (0 to 2 years ago),Recently (0 to 2 years),Academic / Research Software Development,3,5,1,-1,-3,1,-1,1,3,1,1,3,-1,-1,1,0,0,5,0,0,0,0,0,0,0,
1004,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,1,1,5,3,1,-3,5,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1005,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,1,1,5,-3,-3,-5,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1006,Recently (0 to 2 years ago),5 to 10 years,Academic / Research Software Development,1,3,5,-3,-3,-5,3,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1007,Recently (0 to 2 years ago),5 to 10 years,Professional / Industrial Software Development,-1,-1,1,1,1,1,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New lowercase keywords are not nice, makes it harder to argue for upgrades if they break stuff. I'll need my own macro for compatibility anyway, so I don't care if a plain keyword's in a header or not. Naming-wise, I like all the ones that don't cause potentially security-relevant off-by-one errors equally."
1008,20 to 30 years ago,20 to 30 years,Professional / Industrial Software Development,-1,-1,5,-5,-5,-3,-3,-3,5,-5,-5,-1,-5,-5,-3,-3,-3,1,-3,-3,5,-5,-5,-3,-3,Thanks for doing all the work - appreciated!
1009,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,-3,-1,5,-1,-3,-5,3,-5,1,-3,-1,-3,-5,-5,-5,-3,-3,-3,3,5,1,-3,-3,-3,-3,
1010,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,-1,-1,3,-1,-1,-1,-5,-5,5,-3,-3,3,-1,-1,1,-3,-3,-1,-3,-3,-1,-3,-3,-1,-1,good job!!
1011,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,5,1,3,1,-1,-5,1,-3,3,-3,1,1,-5,-3,-3,-3,3,5,-3,3,3,-3,1,1,-1,"before reading the available options, by the description alone I assumed it would be called lenof. I was pleased to see this listed as the first option."
1012,Recently (0 to 2 years ago),2 to 5 years,Professional / Industrial Software Development,-1,1,3,-1,1,1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1013,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,-1,-3,3,-5,-5,-5,-3,-3,5,-3,-3,-1,-3,-3,-1,-3,-3,-1,-1,1,3,-5,-5,-5,-5,
1014,Recently (0 to 2 years ago),10 to 20 years,Professional / Industrial Software Development,-1,-1,5,-3,-3,-5,5,1,-1,-3,-1,-5,-5,-5,-5,-3,-1,-5,3,5,1,-3,-3,-5,-5,
1015,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,-3,-5,5,3,-1,-3,-3,-1,3,-5,-5,-5,-3,-3,-1,-3,-3,-3,1,3,5,3,5,5,1,Now let's make this work on raw pointers that happened to be the roots of arrays...
1016,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,-3,5,-1,1,-3,-3,3,3,1,5,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-1,1,-3,nelem my beloved! (Plan 9 libc.h line 4 https://git.9front.org/plan9front/plan9front/c51566faa77810a457a543ffcf5707db9579c27a/sys/include/libc.h/f.html )
1017,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,3,3,5,1,-1,-3,3,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1018,Recently (0 to 2 years ago),30+ years,Professional / Industrial Software Development,3,5,-1,-5,-3,-3,3,-5,3,-5,5,-5,-5,-3,-5,-5,3,3,-5,-1,-1,-5,-5,-5,-3,"In chromium we disallow span construction from string literal because of this same includes-the-nul problem. Doing so found some existing bugs and will eliminate countless more in the future. Maybe lengthof() should similarly not work on a string literal. The compiler can differentiate literals from other char arrays. We have 2 span ctor methods instead for string literals, span_from_cstring and span_from_cstring_with_nul. And the error when trying to construct span directly from a string literal points the user to these two blessed ways"
1019,Recently (0 to 2 years ago),10 to 20 years,Hobbyist / Personal Projects,-1,1,5,-3,-5,3,-1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1020,Recently (0 to 2 years ago),30+ years,Academic / Research Software Development,-1,5,1,-3,-3,3,5,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1021,Recently (0 to 2 years ago),20 to 30 years,Professional / Industrial Software Development,-5,1,5,-5,-5,1,3,-5,5,-5,-1,1,-5,-1,1,-5,-5,-5,-3,3,5,-5,-5,-5,-5,"as always, thanks for doing this hard but necessary work!"
1022,Recently (0 to 2 years ago),2 to 5 years,Hobbyist / Personal Projects,1,3,-1,-1,-3,3,-3,1,5,-1,-3,5,-1,-3,5,-1,-3,1,-1,-3,1,-3,-3,-1,-3,
1023,Recently (0 to 2 years ago),Recently (0 to 2 years),Hobbyist / Personal Projects,1,0,-1,3,1,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1024,Recently (0 to 2 years ago),5 to 10 years,Hobbyist / Personal Projects,-3,-1,5,-5,-5,-1,3,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1025,Recently (0 to 2 years ago),10 to 20 years,Hobbyist / Personal Projects,1,3,3,3,5,3,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1026,2 to 5 years ago,2 to 5 years,Just Reading / Just Learning,3,3,0,-1,-3,-1,-1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
